Index,EndTime,SongName,ArtistName,msPlayed,Popularity,SongID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
2031,2021-07-29 11:16,Body Back (feat. Maia Wright) - Deniz Koyu Remix,Gryffin,3169,81,0b11D9D0hMOYCIMN3OKreM,0.504,0.788,3,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039,186022
2032,2021-07-29 11:17,My House,Flo Rida,8917,84,0Aqi7ArnBrGblW5T6p2jmD,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382
2033,2021-07-29 11:23,"Alone, Pt. II",Alan Walker,165169,75,0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805
2034,2021-07-29 11:23,Lose Somebody,Kygo,4838,72,7KhzNtBj6hmB08fyJCIRb3,0.624,0.115,6,-17.139,1,0.0446,0.941,3.47e-05,0.11,0.287,120.198,214815
2035,2021-07-29 11:27,Be Kind (with Halsey),Marshmello,172761,64,19m23w2ANVhtB7rApM6pbN,0.586,0.499,4,-6.627,1,0.049,0.645,0.0,0.109,0.272,149.79,214400
2036,2021-07-29 11:30,EveryTime I Cry,Ava Max,177855,74,6MxMqCgqmekcr0VwSU7AVH,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,240429
2037,2021-07-29 11:34,My Way,Calvin Harris,164816,62,4cB00WOFuQFLoDpnydcx8c,0.616,0.469,0,-7.38,1,0.027,0.0167,0.0,0.111,0.233,135.035,203555
2038,2021-07-29 11:34,Cloudy Day,Tones And I,8897,65,3QGppKBPd9gHOgHJzRbVIw,0.569,0.865,4,-3.844,0,0.266,0.0673,0.0,0.312,0.361,82.011,214363
2039,2021-07-29 11:35,All I Want (Floorplan Remix) [Extended Mix] (feat. Andrea Martin),Secondcity,19379,64,4NUgJ9gYHuAhaT3bj9ONh3,0.639,0.404,4,-7.68,0,0.037,0.0166,0.0,0.343,0.045,138.054,177440
2040,2021-07-29 11:35,Closer,Jaden Thompson,710,0,0hBtrt4zaF98uzWtjLH1Ch,0.665,0.707,11,-5.144,1,0.03,0.193,0.0,0.219,0.391,144.952,156331
2041,2021-07-29 11:35,Lose My Mind,DVBBS,1358,0,0hBtrt4zaF98uzWtjLH1Ch,0.665,0.707,11,-5.144,1,0.03,0.193,0.0,0.219,0.391,144.952,156331
2042,2021-07-29 11:35,Hero (feat. Christina Perri),Cash Cash,15600,74,3mkz6eI4Sram8UhO3teU76,0.554,0.8,8,-3.936,1,0.0395,0.119,0.0,0.629,0.463,115.056,160120
2043,2021-07-29 11:35,Silence,Marshmello,4044,66,38nKfxyRrjYfx0ODX1W5yB,0.613,0.347,5,-6.486,1,0.034,0.591,0.0,0.0959,0.25,109.764,224144
2044,2021-07-29 11:45,Say My Name,David Guetta,22151,68,4f80SteKqaB6M2JytEUrwT,0.498,0.0942,1,-18.713,1,0.126,0.952,0.0,0.13,0.299,139.218,181714
2045,2021-07-29 12:40,Say My Name,David Guetta,80251,85,6jRq8gaZhMUyy5RclRPcAf,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,188344
2046,2021-07-29 12:54,Sick Boy,The Chainsmokers,3302,69,1wsZ0cp5He4Wm4yohNjwIs,0.58,0.694,1,-5.45,0,0.221,0.481,1.18e-06,0.109,0.389,139.751,248633
2047,2021-07-29 12:54,Say My Name,David Guetta,99933,53,4qeRLhbW4CszknXMSUYrS4,0.325,0.701,9,-9.437,0,0.0367,0.00367,8.43e-06,0.095,0.232,101.629,271200
2048,2021-07-29 12:54,Leave Before You Love Me (with Jonas Brothers),Marshmello,4814,53,4qeRLhbW4CszknXMSUYrS4,0.325,0.701,9,-9.437,0,0.0367,0.00367,8.43e-06,0.095,0.232,101.629,271200
2049,2021-07-29 12:54,Happy Now,Zedd,38733,49,4IuSFMbhtQsypAn4xIbsa7,0.246,0.529,4,-8.927,0,0.0274,0.000962,0.000815,0.122,0.295,79.436,228179
2050,2021-07-29 12:54,What's Up,Gaullin,0,72,1bKQ48M9onID2kbSpRy8kK,0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,273333
2051,2021-07-30 06:48,Arcade,Duncan Laurence,187576,50,5VAZxxmwARQ6bMmNUYBong,0.626,0.554,7,-7.249,1,0.0273,0.00134,0.00805,0.189,0.423,99.988,271080
2052,2021-07-30 06:55,Who Do You Love,The Chainsmokers,69353,80,6lknMmJZALXxx7emwwZWLX,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,120157
2053,2021-07-30 06:59,Impossible,Shontelle,226533,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2054,2021-07-30 07:01,When I Need You,Céline Dion,43099,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2055,2021-07-30 07:05,Hymn for the Weekend - Seeb Remix,Coldplay,212647,77,6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
2056,2021-07-30 07:07,(They Long To Be) Close To You,The Cranberries,153962,77,6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
2057,2021-07-30 07:40,Beautiful Now,Zedd,218293,67,1eqwjXdMTed8Pz3PLNcHe9,0.614,0.605,0,-5.63,1,0.0319,0.21,0.0,0.162,0.333,127.099,217867
2058,2021-07-30 08:14,Let Me Love You,DJ Snake,107321,78,6O20JhBJPePEkBdrB5sqRx,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147
2059,2021-07-30 17:44,Won't Bite (feat. Smino),Doja Cat,910,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2060,2021-07-30 17:44,(They Long To Be) Close To You,The Cranberries,1120,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2061,2021-07-30 17:47,Shots,Imagine Dragons,186840,77,21CkzgKCBCq5V4XKjiGSIj,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685
2062,2021-07-31 08:25,STAY (with Justin Bieber),The Kid LAROI,141805,77,21CkzgKCBCq5V4XKjiGSIj,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685
2063,2021-07-31 08:30,Radioactive,Imagine Dragons,0,95,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147
2064,2021-07-31 08:30,STAY (with Justin Bieber),The Kid LAROI,14705,53,2fzp6ojPHvZaz4uHXxpJVk,0.421,0.885,10,-6.009,1,0.0504,0.00999,4.59e-06,0.255,0.584,151.883,187558
2065,2021-07-31 08:33,anxiety (with FRND),blackbear,191036,53,2fzp6ojPHvZaz4uHXxpJVk,0.421,0.885,10,-6.009,1,0.0504,0.00999,4.59e-06,0.255,0.584,151.883,187558
2066,2021-07-31 08:37,Astronomy,Conan Gray,243907,81,4JeOesjcWWlprTAvucDSJX,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,158537
2067,2021-07-31 08:40,Wonder,Shawn Mendes,172692,53,4qeRLhbW4CszknXMSUYrS4,0.325,0.701,9,-9.437,0,0.0367,0.00367,8.43e-06,0.095,0.232,101.629,271200
2068,2021-07-31 08:44,Two of Us,Louis Tomlinson,217866,73,5kcsc92tGAjS0uvhDY3Mok,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44e-06,0.344,0.149,93.953,271533
2069,2021-07-31 08:47,Lost Cause,Billie Eilish,212496,73,5kcsc92tGAjS0uvhDY3Mok,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44e-06,0.344,0.149,93.953,271533
2070,2021-07-31 08:50,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,168030,80,5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181
2071,2021-07-31 09:07,Lost In Japan,Shawn Mendes,139552,91,1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704
2072,2021-07-31 09:41,Lost In Japan,Shawn Mendes,198144,0,1rek5HfnFLCDbike8u23ur,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,216387
2073,2021-07-31 09:41,Solar Power,Lorde,21450,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2074,2021-07-31 09:44,Shots - Broiler Remix,Imagine Dragons,191000,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2075,2021-07-31 09:45,She's My Collar (feat. Kali Uchis),Gorillaz,32983,77,6uBhi9gBXWjanegOb2Phh0,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,210091
2076,2021-07-31 09:45,Nothing's the Same,Alexander 23,4646,57,5T7DUEeAj0hkMLTzIlDCRz,0.458,0.475,5,-12.581,1,0.032,0.76,0.836,0.125,0.132,126.055,144762
2077,2021-07-31 09:49,Hold It Against Me,Britney Spears,228826,72,26gXWzhL8DZJSU5sODhVTs,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147
2078,2021-07-31 09:53,Payphone,Maroon 5,231173,72,26gXWzhL8DZJSU5sODhVTs,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147
2079,2021-07-31 09:56,Alive,Empire of the Sun,204546,79,2q4rjDy9WhaN3o9MvDbO21,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387
2080,2021-07-31 10:00,Diamonds,Rihanna,225146,76,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800
2081,2021-07-31 10:03,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,198081,76,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800
2082,2021-07-31 10:07,Reckless,Madison Beer,203384,83,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634
2083,2021-07-31 10:08,bad guy,Billie Eilish,74280,83,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634
2084,2021-07-31 11:37,Lonely (with benny blanco),Justin Bieber,5448,0,0RFQwaLxwi7983hbnMX22D,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,258987
2085,2021-07-31 11:37,bad guy,Billie Eilish,3481,0,0RFQwaLxwi7983hbnMX22D,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,258987
2086,2021-07-31 11:37,Believer,Imagine Dragons,2998,81,47BBI51FKFwOMlIiX6m8ya,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307
2087,2021-07-31 11:41,Grenade,Bruno Mars,223253,90,6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507
2088,2021-07-31 11:45,Leave The Door Open,Bruno Mars,1068,84,1XGmzt0PVuFgQYYnV2It7A,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,231173
2089,2021-07-31 11:45,Night Changes,One Direction,226600,80,1P17dC1amhFzptugyAO7Il,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853
2090,2021-07-31 11:48,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,151999,81,4lLtanYk6tkMvooU0tWzG8,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091
2091,2021-07-31 11:50,"I miss you, I’m sorry",Gracie Abrams,167538,85,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600
2092,2021-07-31 11:53,Ode To My Family,The Cranberries,183689,86,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606
2093,2021-07-31 11:57,No Lie,Sean Paul,221176,86,3GVkPk8mqxz0itaAriG1L7,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467
2094,2021-07-31 12:01,Kiss Me More (feat. SZA),Doja Cat,208866,80,55XrFge2dEZwYzNl128DwN,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547
2095,2021-07-31 12:04,Fingers Crossed (with Julia Michaels),Trevor Daniel,155146,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2096,2021-07-31 12:08,you broke me first,Tate McRae,1595,84,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
2097,2021-07-31 12:08,Heathens,Twenty One Pilots,195920,87,2ZRo7axmMPeSVUvDbGkJah,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
2098,2021-07-31 12:08,deja vu,Olivia Rodrigo,1681,87,2ZRo7axmMPeSVUvDbGkJah,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
2099,2021-07-31 12:08,i don't want to watch the world end with someone else,Clinton Kane,7414,80,55XrFge2dEZwYzNl128DwN,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547
2100,2021-07-31 12:08,i don't want to watch the world end with someone else,Clinton Kane,8711,80,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932
2101,2021-07-31 12:10,STAY (with Justin Bieber),The Kid LAROI,141805,83,5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607
2102,2021-07-31 12:13,Knock Knock,SoFaygo,139728,85,3SErMoIKdRELto2OspGs5L,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027
2103,2021-07-31 12:16,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,192745,76,03eJ2DclFWXYU8GWgANdmZ,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475
2104,2021-07-31 12:18,NUMB,Chri$tian Gate$,112500,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2105,2021-07-31 12:18,Hate You + Love You (feat. AJ Mitchell),Cheat Codes,25519,70,637YZncqOkeFzcTmr7YijJ,0.724,0.5,5,-7.112,0,0.259,0.41,0.0,0.115,0.317,97.694,171429
2106,2021-07-31 12:21,Into Your Arms (feat. Ava Max),Witt Lowry,186022,79,2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,178994
2107,2021-07-31 12:24,MONTERO (Call Me By Your Name),Lil Nas X,137875,83,6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773
2108,2021-07-31 12:26,Party Girl,StaySolidRocky,147800,88,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040
2109,2021-07-31 12:28,Mood (feat. iann dior),24kGoldn,100344,0,7mAB9uFSQHhbbicE5Fy5HA,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,243907
2110,2021-08-01 10:18,Ode To My Family,The Cranberries,271533,82,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323
2111,2021-08-01 10:30,Radioactive,Imagine Dragons,144152,79,6aHoPULNO7pSL2ZfUY0bU8,0.669,0.629,1,-6.032,0,0.0657,0.0485,0.0,0.346,0.683,125.935,139729
2112,2021-08-01 10:53,Heart Attack,Demi Lovato,8559,97,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
2113,2021-08-01 11:07,exile (feat. Bon Iver),Taylor Swift,224349,81,4wqzOaLxiCRy2Et8tRyNSX,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,234334
2114,2021-08-01 18:02,Be Kind (with Halsey),Marshmello,172761,82,2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,190534
2115,2021-08-01 18:05,Call You Mine,The Chainsmokers,160773,87,2ZRo7axmMPeSVUvDbGkJah,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
2116,2021-08-01 18:08,Sexy Bitch (feat. Akon),David Guetta,33911,72,26gXWzhL8DZJSU5sODhVTs,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147
2117,2021-08-01 18:08,Into Your Arms (feat. Ava Max),Witt Lowry,23,76,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800
2118,2021-08-01 18:09,Love Is Gone - Acoustic,Dylan Matthew,20807,10,2Fh84mvOIwALqHNqMi7UoH,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
2119,2021-08-01 18:12,Into Your Arms (feat. Ava Max),Witt Lowry,186022,87,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
2120,2021-08-01 18:14,Falling,Trevor Daniel,159381,67,5ZKG94fnjiuMH5yrC5S9lS,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,173973
2121,2021-08-01 18:18,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,202804,84,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485
2122,2021-08-01 18:19,Changes,Hayd,0,54,1UNWD6R5EOFklUHKZZvww2,0.649,0.758,10,-5.647,0,0.0581,0.0364,4.12e-05,0.36,0.737,120.001,167811
2123,2021-08-01 18:19,Back To U,SLANDER,450,0,3yzL2ZsPq64eIaW7q5D6SY,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507
2124,2021-08-01 18:19,Time,NF,242,79,2q4rjDy9WhaN3o9MvDbO21,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387
2125,2021-08-01 18:19,7UP,Boy In Space,481,83,15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373
2126,2021-08-01 18:19,Hate The Way (feat. blackbear),G-Eazy,0,57,1jKlRcH7X78ps1yKBTWyUV,0.443,0.579,6,-6.517,0,0.187,0.125,0.0,0.284,0.256,83.827,240437
2127,2021-08-01 18:19,lie to me,Ali Gatie,56348,76,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800
2128,2021-08-01 18:19,Do You Believe,Ali Gatie,0,10,2Fh84mvOIwALqHNqMi7UoH,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935
2129,2021-08-01 18:19,Do You Believe,Ali Gatie,404,87,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
2130,2021-08-01 18:19,"i hate u, i love u (feat. olivia o'brien)",gnash,0,67,5ZKG94fnjiuMH5yrC5S9lS,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,173973
2131,2021-08-01 18:19,"i hate u, i love u (feat. olivia o'brien)",gnash,234,84,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485
2132,2021-08-01 18:19,ANGELS & DEMONS,jxdn,4148,54,1UNWD6R5EOFklUHKZZvww2,0.649,0.758,10,-5.647,0,0.0581,0.0364,4.12e-05,0.36,0.737,120.001,167811
2133,2021-08-01 18:19,I Don't Want You Back,AJ Mitchell,0,0,3yzL2ZsPq64eIaW7q5D6SY,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507
2134,2021-08-01 18:19,Chasing_(Demo),NF,0,79,2q4rjDy9WhaN3o9MvDbO21,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387
2135,2021-08-01 18:19,hot girl bummer,blackbear,658,83,15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373
2136,2021-08-01 18:21,idfc - Tarro Remix,blackbear,147927,84,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485
2137,2021-08-01 18:26,Ridiculous Thoughts,The Cranberries,271200,54,1UNWD6R5EOFklUHKZZvww2,0.649,0.758,10,-5.647,0,0.0581,0.0364,4.12e-05,0.36,0.737,120.001,167811
2138,2021-08-01 18:41,Ridiculous Thoughts,The Cranberries,271200,80,3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653
2139,2021-08-01 18:47,When We Were Young,Dolores O'Riordan,38176,78,127uq83uGFapbddqiMUKky,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853
2140,2021-08-01 18:47,Human Spirit,Dolores O'Riordan,240600,69,5JO2usoem1CW1pLL1kLj9E,0.836,0.51,1,-10.091,0,0.371,0.713,3.35e-05,0.101,0.56,151.499,162772
2141,2021-08-01 18:48,Pain - Remastered,Blackfield,5112,82,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323
2142,2021-08-01 18:48,Send Me An Angel,Scorpions,13317,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
2143,2021-08-01 18:48,Under Your Spell,The Birthday Massacre,1427,71,4vwPirpSJCOiIsgxMV4Xcv,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,181176
2144,2021-08-01 19:35,Frozen,Madonna,264243,61,6Ln89sczgIcAJXGAIdS94R,0.389,0.148,3,-11.011,1,0.03,0.897,0.0,0.114,0.4,142.611,287324
2145,2021-08-03 03:27,STAY (with Justin Bieber),The Kid LAROI,141805,54,6CI9orrXh2g9V5qWwj3sH7,0.779,0.464,0,-7.567,1,0.0395,0.375,0.0,0.112,0.435,123.988,194646
2146,2021-08-03 03:28,STAY (with Justin Bieber),The Kid LAROI,12394,66,5tnRnYnQIm9iJCraZGpOJp,0.408,0.256,2,-8.016,1,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347
2147,2021-08-03 03:31,Stay,Zedd,210090,72,6M6Tk58pQvABy6ru66dY3d,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293
2148,2021-08-03 03:33,Stay,Zedd,23274,78,7vFoFDWqTX0mHzLfrF1Cfy,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566
2149,2021-08-03 03:33,Two of Us,Louis Tomlinson,4410,80,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762
2150,2021-08-03 03:34,Diamonds,Rihanna,91830,0,4lFY73gI7Uc9BfNXFiugsC,0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,104.959,183070
2151,2021-08-03 06:11,STAY (with Justin Bieber),The Kid LAROI,141805,84,3afkJSKX0EAMsJXTZnDXXJ,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,201539
2152,2021-08-03 06:11,STAY (with Justin Bieber),The Kid LAROI,16184,78,03eyNjBM2mpx28H6kdaufN,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240
2153,2021-08-03 06:14,Stay High,Juice WRLD,168684,72,3promGTTwsn1N5D6RzaFMV,0.71,0.525,2,-6.477,1,0.311,0.0827,0.0,0.0661,0.903,75.171,118400
2154,2021-08-03 06:15,Stay High,Juice WRLD,29425,75,5jjZikDrEd0by1o7V3fO4y,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,159293
2155,2021-08-03 06:17,good 4 u,Olivia Rodrigo,135980,76,7aGyRfJWtLqgJaZoG9lJhE,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,136839
2156,2021-08-03 06:20,Bartholomew,The Silent Comedy,187558,71,6nfqlFOMiWthaOEa53uU0v,0.606,0.9,0,-4.504,1,0.119,0.0101,0.0,0.075,0.233,133.963,216504
2157,2021-08-03 06:20,Bartholomew,The Silent Comedy,17181,78,3JfHYZKy5JmE5Fv4gDTCiz,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,199131
2158,2021-08-03 06:22,People Watching,Conan Gray,111900,73,44r4zta6P9flkhKaVnbsvG,0.674,0.568,1,-6.356,1,0.0408,0.116,0.0,0.165,0.64,166.107,174800
2159,2021-08-03 08:15,Ridiculous Thoughts,The Cranberries,271200,75,5jjZikDrEd0by1o7V3fO4y,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,159293
2160,2021-08-03 08:21,Ode To My Family,The Cranberries,271533,78,03eyNjBM2mpx28H6kdaufN,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240
2161,2021-08-03 08:21,Ode To My Family,The Cranberries,11589,79,3z06k8YF9CqX0CGFrlekOK,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,115402
2162,2021-08-03 08:25,Righteous,Juice WRLD,242180,0,4AMazMUOBUBC6VqnOpYtvb,0.872,0.52,0,-6.928,1,0.0618,0.715,0.0,0.0982,0.736,131.918,182810
2163,2021-08-03 08:27,MONTERO (Call Me By Your Name),Lil Nas X,137875,58,3EV2dBelFXJsqVnNpz9vTd,0.692,0.461,9,-8.847,1,0.0984,0.0437,0.0,0.0876,0.771,180.036,195213
